feature,PC1,PC2,PC3,PC4,PC5
Left_Hippocampus_original_shape_Maximum2DDiameterSlice,0.08869075094432691,0.034715434704616244,-0.010631064444906612,-0.019788885430091215,0.15293712946271726
Left_Hippocampus_original_shape_Maximum3DDiameter,0.09051015718809811,-0.083526155902708,0.0013552876989521556,-0.10689182377676303,-0.12108530375801463
Left_Hippocampus_original_shape_MeshVolume,0.16550258114100894,0.0031136392674576724,-0.022931129239128083,-0.0511321473342954,0.049936080550728575
Left_Hippocampus_original_shape_MinorAxisLength,0.11629853568348203,0.0009944489322371835,-0.03273165251155066,-0.04612789645750237,0.15809219767989513
Left_Hippocampus_original_shape_Sphericity,-0.034510775506949656,0.07312102296733952,0.021347250895389,0.1287788077530276,0.03259842012131509
Left_Hippocampus_original_shape_SurfaceArea,0.1587160524422297,-0.027077527451098614,-0.028462298539245756,-0.09759797800267471,0.03030352524116261
Left_Hippocampus_original_shape_SurfaceVolumeRatio,-0.10250234121787538,-0.05175104282404246,0.00022317776405900717,-0.05228121611800304,-0.061415407669610456
Left_Hippocampus_original_shape_VoxelVolume,0.16589575557306283,0.0034975308255250654,-0.02283813927581228,-0.05022017169049323,0.04916570342176768
Left_Thalamus_original_firstorder_10Percentile,-0.015774010722318488,-0.02904939930427302,0.20361009476928732,0.13675157140159808,-0.023895233059867724
Left_Thalamus_original_firstorder_90Percentile,-0.05160469629118175,0.03728885542269314,0.181171825778457,0.06507151508533292,-0.04726356555733454
Left_Thalamus_original_firstorder_Energy,0.16427430951322558,-0.0069194385743222495,0.06063490566213649,0.09282953083190447,0.009492214126179042
Left_Thalamus_original_firstorder_Entropy,-0.04007539407307432,0.10857090021338082,0.09302183036089598,-0.004411658063833658,0.03944144673284994
Left_Thalamus_original_firstorder_InterquartileRange,-0.03127507942769979,0.03621300209394002,-0.05895575848669867,-0.09719609015962281,-0.03358982355981067
Left_Thalamus_original_firstorder_Kurtosis,0.0014444108762879202,0.09022934076564193,0.021941761956531795,-0.039949866457769864,-0.03526359668613521
Left_Thalamus_original_firstorder_Maximum,0.0059516408643335884,0.11473474585373852,0.04993095962844239,-0.09203135527859169,-0.02237936207704189
Left_Thalamus_original_firstorder_Mean,-0.029859773199509197,0.023978920148715957,0.22835098647995528,0.11804702781118925,-0.018941362227971173
Left_Thalamus_original_firstorder_MeanAbsoluteDeviation,-0.02723026588307967,0.1220444731337629,-0.04261513548735088,-0.09834997936716684,0.010005535332683311
Left_Thalamus_original_firstorder_Median,-0.030316183656468126,0.01796417482301692,0.20752862529126187,0.11827230538630032,0.014679207149807473
Left_Thalamus_original_firstorder_Minimum,0.014168097381225828,-0.04471727427746527,-0.0010942821660623822,0.11156658972253779,-0.019961076241495894
Left_Thalamus_original_firstorder_Range,0.0013527408869084012,0.11636995388141269,0.04542527168304059,-0.11484674115659133,-0.014550145443517862
Left_Thalamus_original_firstorder_RobustMeanAbsoluteDeviation,-0.038194637231592964,0.03750558398177606,-0.05809464344284153,-0.09940071524841272,-0.03329715719377972
Left_Thalamus_original_firstorder_RootMeanSquared,-0.031815871063546594,0.04214268193694033,0.2250009954453714,0.10805835358057561,-0.016689439767048998
