feature,PC1,PC2,PC3,PC4,PC5
cerebellum.CerebNet_Cbm_Vermis_X,0.05947668148576391,0.09431326219555539,0.04004020650379811,-0.03332734226219358,0.011039176843007845
cerebellum.CerebNet_Left-Cerebellum-Cortex,0.08946505788633563,0.19926104519822277,0.010616658715706974,-0.019577800881305958,-0.012145253611532757
cerebellum.CerebNet_Left-Cerebellum-White-Matter,0.09568878298836377,0.1638378672098804,-0.017093500856240982,-0.05222890107231161,-0.00160773809650933
cerebellum.CerebNet_Right-Cerebellum-Cortex,0.09034970992071431,0.19465787963875844,0.006142166773435341,-0.009260710698529392,-0.0292802166397474
cerebellum.CerebNet_Right-Cerebellum-White-Matter,0.09563794943022569,0.15558208078602423,-0.0026660864586271087,-0.06017656269954537,0.05694014073800954
hypothalamus.HypVINN_Ant-Commisure,0.029292768673356142,0.002378312307928551,-0.06423609328074945,0.23827340889841567,0.15326118233173303
hypothalamus.HypVINN_Epiphysis,0.023328616167957377,-0.01763170878987602,-0.0006152696737452752,0.16341902080155105,-0.07810774500669057
hypothalamus.HypVINN_Hypophysis,0.07382934512839803,0.011331953944421264,0.020550179786878734,0.04642470209906098,-0.008661694790512812
hypothalamus.HypVINN_Infundibulum,0.03324826928210525,0.07001814444193992,-0.029807476773209163,0.07972000411332547,-0.08253417683010575
hypothalamus.HypVINN_L-Ant-Hypothalamus,0.04648870087053618,0.02737148210412369,-0.10614342705583242,0.1449060834005408,0.12377966112496601
hypothalamus.HypVINN_L-C.mammilare,0.028972878873884063,-0.04640953961587033,0.13167119767799465,-0.01181887166114548,-0.17691884953597237
hypothalamus.HypVINN_L-Chiasma-Opticum,0.005877058018949442,0.05549689879480744,0.03153413924907781,0.16072262446999516,-0.07399701919606115
hypothalamus.HypVINN_L-Fornix,0.03065126565733315,-0.011272788626383702,0.13588321397102415,0.10263402629258901,-0.09717095535637582
hypothalamus.HypVINN_L-Lat-Hypothalamus,0.04448445021799164,-0.03149207213577929,0.018412094069709173,0.2439617507527278,-0.027404210367342193
hypothalamus.HypVINN_L-Med-Hypothalamus,0.06844038416166115,-0.04936085878212902,0.10739975374038944,0.10168603650571906,-0.07412444004976801
hypothalamus.HypVINN_L-N.opticus,0.03494091704552776,-0.02794092331473143,0.017792599558224095,0.06149294066218429,0.014399198564451614
hypothalamus.HypVINN_L-Optic-tract,0.07010561641318248,-0.036395036266454496,-1.9785736561632475e-05,0.18484396676702677,-0.05261022608511355
hypothalamus.HypVINN_L-Post-Hypothalamus,0.06707986277289701,-0.014178853626723666,0.06189250668206636,0.19006302122765253,0.007661972799396135
hypothalamus.HypVINN_R-Ant-Hypothalamus,0.048695312114449024,0.052010799681023914,-0.07041786087415429,0.20404537442923842,0.014792091990901557
hypothalamus.HypVINN_R-C.mammilare,0.04789045531408336,-0.0546903921053488,0.08615720096987378,0.03729696669544888,-0.1465798917263185
hypothalamus.HypVINN_R-Chiasma-Opticum,0.006722413658782586,0.070036748434671,0.039161595537954806,0.19902129044695166,0.0037154707353810905
hypothalamus.HypVINN_R-Fornix,0.04354731931729617,-0.06393868156537182,0.0623007961362704,0.09372255810489503,-0.13756419023326177
hypothalamus.HypVINN_R-Lat-Hypothalamus,0.0454614317153481,-0.014420866231652268,0.018160295400736555,0.232396343619384,-0.07569513331703498
hypothalamus.HypVINN_R-Med-Hypothalamus,0.06056323888867631,-0.03656612028439316,0.14422018539329493,0.08042985260065445,-0.08278553388660156
hypothalamus.HypVINN_R-N.opticus,0.037820682687600596,0.02792145401419293,-0.03702124360226301,0.16512419913410614,0.0834636098082366
hypothalamus.HypVINN_R-Optic-tract,0.07527613098884324,-0.05340380509370882,0.030548880970315575,0.18543331480051234,-0.03612961913574382
hypothalamus.HypVINN_R-Post-Hypothalamus,0.061717031802648044,-0.033586337371935074,0.06933433452569106,0.26872041589614476,0.028718457654778103
hypothalamus.HypVINN_Third-Ventricle,0.06370200634868624,-0.052024907526545865,0.2480215670606095,-0.02163278755107061,-0.020916589620492632
hypothalamus.HypVINN_Tuberal-Region,0.0498011460610091,0.06955158608491954,0.06133422519460354,0.08770523156839802,0.0682859722175966
